Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/8/2023,098,0.15, ,0.00, ,494, ,6.3, ,57.5, ,31.3, ,44.9, ,94, ,38, ,62, ,32.8, ,5.5, ,130.9, ,44.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/9/2023,099,0.18, ,0.00, ,593, ,7.7, ,71.3, ,29.9, ,50.5, ,99, ,30, ,61, ,37.7, ,3.4, ,81.0, ,47.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/10/2023,100,0.22, ,0.00, ,586, ,8.1, ,71.0, ,33.2, ,53.3, ,100, ,26, ,59, ,39.2, ,7.9, ,189.4, ,49.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/11/2023,101,0.23, ,0.00, ,594, ,7.5, ,64.0, ,38.8, ,53.1, ,82, ,39, ,55, ,37.3, ,11.3,Y,271.2,Y,50.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/12/2023,102,0.21, ,0.00, ,625, ,4.8, ,57.9, ,30.6, ,44.1, ,85, ,27, ,49, ,26.3, ,9.9, ,236.4, ,48.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/13/2023,103,0.16, ,0.00, ,622, ,3.0, ,50.7, ,23.8, ,36.6, ,74, ,20, ,41, ,15.3, ,7.9, ,189.9, ,46.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/14/2023,104,0.17, ,0.00, ,622, ,4.3, ,56.9, ,21.7, ,40.0, ,92, ,22, ,51, ,23.5, ,4.4, ,104.6, ,46.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/15/2023,105,0.19, ,0.00, ,629, ,5.4, ,64.0, ,27.2, ,45.0, ,99, ,21, ,53, ,28.9, ,4.9, ,118.0, ,47.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/16/2023,106,0.22, ,0.00, ,618, ,5.5, ,59.9, ,30.3, ,46.1, ,96, ,27, ,52, ,29.3, ,8.9, ,213.3, ,48.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/17/2023,107,0.21, ,0.00, ,553, ,4.3, ,52.8, ,26.2, ,40.3, ,96, ,24, ,51, ,23.4, ,12.2,Y,292.4,Y,46.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/18/2023,108,0.11, ,0.07,H,528, ,4.4, ,38.4,Y,21.2, ,31.0,Y,100, ,53, ,75,Y,24.0,Y,7.1, ,170.5, ,44.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/19/2023,109,0.15, ,0.00, ,582, ,4.1, ,46.5, ,21.2, ,34.0,Y,95, ,38, ,61,Y,22.2,Y,5.8, ,139.1, ,43.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/20/2023,110,0.17, ,0.00, ,624, ,5.2, ,60.5, ,23.1, ,42.3, ,96, ,26, ,57, ,28.1, ,4.8, ,114.6, ,45.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/21/2023,111,0.18, ,0.00, ,559, ,7.2, ,62.6, ,32.3, ,49.1, ,99, ,37, ,61, ,36.1, ,4.9, ,118.1, ,48.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/22/2023,112,0.20, ,0.00, ,617, ,7.6, ,66.0, ,34.2, ,52.3, ,99, ,27, ,57, ,37.5, ,5.7, ,136.5, ,50.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/23/2023,113,0.22, ,0.00, ,625, ,7.5, ,64.6, ,36.7, ,51.8, ,100, ,33, ,58, ,37.3, ,6.9, ,165.3, ,51.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/24/2023,114,0.22, ,0.00, ,654, ,5.9, ,64.6, ,34.4, ,50.3, ,97, ,20, ,47, ,31.1, ,6.0, ,143.7, ,52.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/25/2023,115,0.22, ,0.00, ,659, ,5.5, ,64.6, ,29.9, ,48.9, ,91, ,24, ,47, ,29.6, ,7.0, ,166.9, ,52.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/26/2023,116,0.22, ,0.00, ,660, ,6.0, ,74.9, ,29.5, ,52.5, ,96, ,16, ,44, ,31.4, ,4.9, ,118.4, ,54.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/27/2023,117,0.21, ,0.00, ,655, ,7.2, ,76.2, ,33.9, ,56.0, ,96, ,17, ,47, ,36.0, ,3.2, ,76.2, ,58.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/28/2023,118,0.23, ,0.00, ,659, ,8.4, ,77.2, ,34.9, ,57.5, ,99, ,21, ,52, ,40.0, ,4.6, ,110.7, ,58.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/29/2023,119,0.24, ,0.00, ,641, ,8.9, ,75.3, ,38.0, ,57.0, ,99, ,25, ,56, ,41.5, ,5.3, ,128.4, ,58.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,4/30/2023,120,0.24, ,0.00, ,82, ,7.5, ,65.5, ,47.5,Y,53.9, ,99, ,29, ,53, ,37.3, ,7.2, ,173.4, ,59.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/1/2023,121,0.20, ,0.14, ,583, ,6.6, ,58.1, ,35.6, ,48.4, ,97, ,32, ,57, ,33.8, ,9.2, ,220.8, ,56.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/2/2023,122,0.07, ,0.34, ,306, ,6.5, ,44.8,Y,32.3, ,37.1,Y,99, ,53, ,87,Y,33.6,Y,4.4, ,106.0, ,52.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/3/2023,123,0.14, ,0.35, ,568, ,7.2, ,55.5, ,32.3, ,41.8, ,99, ,44, ,80, ,36.1, ,5.7, ,137.8, ,51.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/4/2023,124,0.09, ,0.01, ,332, ,7.3, ,50.8, ,39.0, ,42.6, ,91, ,63, ,78, ,36.4, ,8.6, ,206.5, ,51.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/5/2023,125,0.15, ,0.00, ,489, ,6.6, ,50.6, ,38.2, ,42.8, ,89, ,56, ,71, ,34.0, ,10.2,Y,244.4,Y,52.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/6/2023,126,0.13, ,0.00, ,483, ,6.7, ,48.2,Y,32.8, ,39.8,Y,93, ,62, ,80,Y,34.3,Y,7.9, ,190.0, ,51.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/7/2023,127,0.13, ,0.00, ,470, ,6.0, ,52.3, ,27.4, ,41.2, ,95, ,42, ,68, ,31.4, ,6.7, ,161.9, ,50.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/8/2023,128,0.19, ,0.00, ,607, ,6.3, ,52.1, ,28.9, ,42.7, ,92, ,52, ,68, ,32.9, ,12.6,R,303.5,R,50.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/9/2023,129,0.18, ,0.00, ,621, ,6.1, ,59.1, ,25.3, ,43.3, ,99, ,35, ,64, ,32.0, ,5.0, ,119.8, ,49.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/10/2023,130,0.16, ,0.00, ,545, ,6.9, ,60.9, ,31.5, ,46.0, ,99, ,39, ,65, ,34.9, ,5.1, ,122.7, ,51.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/11/2023,131,0.20, ,0.00, ,677, ,7.6, ,68.3, ,30.8, ,49.9, ,100, ,28, ,62, ,37.4, ,3.2, ,77.5, ,52.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/12/2023,132,0.24, ,0.00, ,706, ,8.2, ,71.2, ,36.1, ,56.0, ,99, ,30, ,54, ,39.4, ,5.9, ,140.5, ,58.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/13/2023,133,0.26, ,0.00, ,711, ,8.2, ,73.8, ,38.5, ,58.6, ,97, ,27, ,49, ,39.3, ,6.9, ,165.0, ,59.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/14/2023,134,0.22, ,0.00, ,623, ,9.2, ,72.6, ,39.3, ,57.8, ,86, ,34, ,56, ,42.4, ,6.2, ,149.5, ,60.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/15/2023,135,0.26, ,0.00, ,705, ,9.3, ,71.7, ,42.3, ,58.2, ,99, ,33, ,56, ,42.7, ,6.4, ,154.6, ,61.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/16/2023,136,0.25, ,0.00, ,716, ,8.6, ,74.7, ,37.8, ,58.1, ,99, ,25, ,52, ,40.6, ,4.7, ,113.4, ,61.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/17/2023,137,0.24, ,0.00, ,724, ,8.5, ,76.2, ,36.8, ,57.7, ,99, ,24, ,52, ,40.4, ,4.1, ,98.7, ,62.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/18/2023,138,0.24, ,0.00, ,718, ,9.3, ,78.0, ,37.2, ,59.2, ,99, ,23, ,54, ,42.6, ,3.7, ,88.4, ,62.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/19/2023,139,0.25, ,0.00, ,724, ,11.2, ,81.9, ,40.4, ,62.2, ,99, ,29, ,58, ,47.5, ,4.0, ,96.6, ,63.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/20/2023,140,0.25, ,0.00, ,708, ,11.9,Y,80.6, ,43.5, ,63.0, ,99, ,35, ,61,Y,49.2,Y,4.5, ,107.5, ,62.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/21/2023,141,0.25, ,0.00, ,711, ,12.0,Y,77.9, ,45.9, ,62.7, ,99, ,32, ,62,Y,49.3,Y,4.6, ,110.2, ,63.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/22/2023,142,0.24, ,0.00, ,683, ,10.1, ,75.0, ,39.1, ,58.4, ,99, ,33, ,60, ,44.8, ,4.8, ,114.3, ,62.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/23/2023,143,0.23, ,0.00, ,633, ,9.3, ,70.8, ,40.3, ,55.8, ,99, ,37, ,61, ,42.6, ,5.6, ,133.8, ,60.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/24/2023,144,0.17, ,0.20, ,521, ,9.3, ,69.8, ,35.5, ,51.7, ,99, ,38, ,71, ,42.6, ,4.8, ,115.0, ,59.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/25/2023,145,0.18, ,0.00, ,566, ,10.2, ,67.3, ,39.2, ,53.3, ,99, ,45, ,74, ,45.1, ,4.7, ,113.9, ,58.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/26/2023,146,0.16, ,0.02, ,502, ,10.9, ,67.4, ,40.1, ,53.8, ,99, ,51, ,77, ,46.7, ,3.9, ,92.5, ,58.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/27/2023,147,0.22, ,0.00, ,637, ,10.6, ,70.9, ,40.1, ,55.8, ,100, ,42, ,69, ,46.0, ,4.9, ,118.0, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/28/2023,148,0.13, ,0.26, ,411, ,10.7, ,66.1, ,41.4, ,53.1, ,99, ,52, ,78, ,46.4, ,4.3, ,103.5, ,57.8, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/29/2023,149,0.15, ,0.00, ,501, ,10.9, ,69.6, ,39.3, ,53.8, ,99, ,46, ,77, ,46.8, ,4.0, ,96.7, ,57.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/30/2023,150,0.17, ,0.02, ,549, ,11.2, ,70.6, ,39.2, ,53.6, ,100, ,49, ,80, ,47.5, ,4.1, ,98.0, ,57.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,5/31/2023,151,0.23, ,0.00, ,704, ,10.8, ,71.3, ,42.9, ,56.4, ,100, ,37, ,69, ,46.5, ,4.3, ,103.6, ,58.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/1/2023,152,0.24, ,0.00, ,987,R,9.6, ,68.8, ,43.8, ,59.5, ,100, ,39, ,55, ,43.5, ,6.5, ,156.1, ,58.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/2/2023,153,0.23, ,0.00, ,739, ,9.6, ,72.2, ,35.5, ,55.7, ,99, ,33, ,63, ,43.5, ,3.2, ,75.8, ,57.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/3/2023,154,0.25, ,0.00, ,744, ,10.8, ,77.5, ,39.2, ,60.6, ,100, ,28, ,60, ,46.5, ,3.9, ,94.4, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/4/2023,155,0.20, ,0.00, ,532, ,10.6, ,78.2, ,44.5, ,61.3, ,99, ,24, ,57, ,46.1, ,4.5, ,108.7, ,59.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/5/2023,156,0.17, ,0.18, ,449, ,11.8, ,76.3, ,47.7, ,59.5, ,99, ,34, ,68, ,48.8, ,5.3, ,128.3, ,58.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/6/2023,157,0.17, ,0.08, ,480, ,11.9, ,73.6, ,43.4, ,57.0, ,99, ,46, ,75, ,49.1, ,5.5, ,132.9, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/7/2023,158,0.21, ,0.00, ,638, ,11.4, ,75.2, ,43.5, ,56.6, ,99, ,36, ,73, ,48.1, ,4.3, ,103.1, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/8/2023,159,0.17, ,0.06, ,528, ,11.6, ,73.4, ,41.2, ,55.5, ,99, ,36, ,77, ,48.5, ,4.6, ,110.9, ,58.3, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/9/2023,160,0.22, ,0.00, ,668, ,11.5, ,70.4, ,45.1, ,58.2, ,99, ,41, ,69, ,48.2, ,4.3, ,103.5, ,58.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/10/2023,161,0.14, ,0.50, ,413, ,11.6, ,71.8, ,40.4, ,53.5, ,99, ,45, ,83, ,48.5, ,3.8, ,91.4, ,58.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/11/2023,162,0.18, ,0.10, ,572, ,12.1, ,71.7, ,43.4, ,55.1, ,99, ,45, ,82, ,49.6, ,4.3, ,104.0, ,57.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/12/2023,163,0.10, ,0.04, ,369, ,13.7,Y,66.6, ,47.1, ,55.8, ,99, ,70, ,90,Y,52.9,Y,3.3, ,78.9, ,58.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/13/2023,164,0.12, ,0.19, ,390, ,14.6,Y,71.2, ,48.4, ,58.3, ,99, ,66, ,88,Y,54.7,Y,4.1, ,98.0, ,58.7, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/14/2023,165,0.21, ,0.00, ,634, ,13.9,Y,73.3, ,48.2, ,60.9, ,99, ,52, ,76,Y,53.3,Y,4.2, ,100.3, ,59.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/15/2023,166,0.24, ,0.00, ,732, ,9.7, ,74.5, ,41.3, ,58.7, ,99, ,33, ,58, ,43.8, ,3.5, ,85.2, ,59.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/16/2023,167,0.25, ,0.00, ,755, ,8.8, ,74.7, ,38.3, ,58.9, ,92, ,28, ,52, ,41.2, ,4.4, ,105.6, ,58.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/17/2023,168,0.27, ,0.00, ,714, ,10.3, ,75.7, ,38.9, ,60.4, ,99, ,38, ,58, ,45.4, ,6.1, ,146.0, ,58.4, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/18/2023,169,0.27, ,0.00, ,703, ,10.1, ,68.0, ,45.9, ,59.5, ,79, ,46, ,58, ,44.9, ,10.3,R,247.8,R,59.0, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/19/2023,170,0.24, ,0.00, ,738, ,5.6, ,57.0,Y,34.9, ,47.9,Y,81, ,35, ,50,Y,30.0,Y,8.5,Y,203.7,Y,57.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/20/2023,171,0.19, ,0.00, ,648, ,6.8, ,60.5,Y,29.1,Y,46.7,Y,99, ,38, ,62,Y,34.5,Y,4.4, ,106.4, ,55.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/21/2023,172,0.25, ,0.00, ,757, ,6.7, ,69.1, ,29.2,Y,51.3,Y,99, ,25, ,52,Y,34.4,Y,5.0, ,119.9, ,55.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/22/2023,173,0.18, ,0.00, ,540, ,8.2, ,71.1, ,32.8, ,52.5,Y,99, ,32, ,61,Y,39.5,Y,4.9, ,118.4, ,54.8,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/23/2023,174,0.24, ,0.00, ,743, ,10.1, ,71.5, ,39.5, ,56.3, ,99, ,37, ,65, ,44.8, ,5.0, ,120.9, ,56.2,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/24/2023,175,0.22, ,0.00, ,658, ,10.7, ,73.9, ,40.7, ,58.4, ,100, ,39, ,64, ,46.3, ,4.2, ,100.8, ,56.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/25/2023,176,0.24, ,0.00, ,702, ,9.9, ,72.3, ,35.9, ,56.1, ,100, ,41, ,64, ,44.3, ,4.6, ,109.5, ,57.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/26/2023,177,0.19, ,0.02, ,574, ,10.4, ,72.4, ,36.1, ,54.3,Y,100, ,39, ,72,Y,45.6,Y,3.8, ,90.4, ,56.6,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/27/2023,178,0.22, ,0.01, ,689, ,10.3, ,75.9, ,36.7, ,57.2, ,100, ,30, ,65, ,45.4, ,3.8, ,90.1, ,56.6,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/28/2023,179,0.24, ,0.00, ,698, ,10.1, ,78.3, ,37.5, ,59.6, ,99, ,28, ,58, ,44.7, ,3.2, ,76.5, ,57.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/29/2023,180,0.25, ,0.00, ,736, ,10.4, ,84.7, ,38.1, ,62.5, ,99, ,27, ,54, ,45.7, ,2.7,Y,64.6,Y,57.3,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,6/30/2023,181,0.26, ,0.00, ,30, ,14.1,Y,80.0, ,56.1, ,65.9, ,99, ,25, ,65,Y,53.7,Y,3.6, ,87.4, ,60.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/1/2023,182,0.27, ,0.00, ,724, ,13.3,Y,90.2, ,45.6, ,69.3, ,100, ,29, ,55,Y,52.2,Y,3.5, ,82.9, ,59.2, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/2/2023,183,0.28, ,0.00, ,729, ,12.1, ,88.9, ,44.6, ,68.6, ,99, ,26, ,51, ,49.5, ,3.8, ,92.0, ,59.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/3/2023,184,0.28, ,0.00, ,731, ,11.2, ,85.7, ,43.0, ,66.8, ,99, ,23, ,50, ,47.5, ,4.0, ,95.2, ,59.3,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/4/2023,185,0.26, ,0.00, ,723, ,11.8, ,87.8, ,42.7, ,66.9, ,99, ,21, ,53, ,49.0, ,3.3, ,79.0, ,59.5,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/5/2023,186,0.25, ,0.00, ,659, ,12.3, ,87.4, ,44.5, ,66.9, ,99, ,25, ,55, ,50.0, ,4.2, ,100.8, ,59.8,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/6/2023,187,0.26, ,0.00, ,723, ,11.4, ,83.0, ,42.0, ,64.4, ,99, ,29, ,55, ,48.0, ,4.0, ,95.1, ,59.7,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/7/2023,188,0.26, ,0.00, ,694, ,11.9, ,81.9, ,44.2, ,63.9, ,98, ,37, ,59, ,49.1, ,4.5, ,107.5, ,59.6,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/8/2023,189,0.26, ,0.00, ,724, ,11.2, ,83.4, ,42.4, ,64.2, ,99, ,27, ,55, ,47.6, ,3.9, ,92.4, ,59.6,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/9/2023,190,0.27, ,0.00, ,720, ,10.0, ,80.6, ,41.1, ,61.9, ,99, ,28, ,53, ,44.5, ,5.5, ,131.3, ,59.3,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/10/2023,191,0.26, ,0.00, ,752, ,7.9, ,82.2, ,33.2,Y,59.6,Y,99, ,18, ,45,Y,38.5,Y,4.0, ,94.9, ,58.3,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/11/2023,192,0.26, ,0.00, ,744, ,8.6, ,83.5, ,35.4,Y,61.0, ,97, ,21, ,47, ,40.5, ,4.0, ,95.8, ,58.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/12/2023,193,0.27, ,0.00, ,735, ,8.7, ,81.6, ,32.3,Y,60.9, ,99, ,23, ,47, ,40.8, ,4.4, ,105.5, ,57.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/13/2023,194,0.25, ,0.00, ,731, ,9.1, ,84.7, ,35.1,Y,62.6, ,96, ,20, ,47, ,42.0, ,3.4, ,81.9, ,58.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/14/2023,195,0.26, ,0.00, ,724, ,11.5, ,92.1, ,40.6, ,68.2, ,95, ,17, ,49, ,48.2, ,2.8,Y,67.5,Y,58.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/15/2023,196,0.28, ,0.00, ,721, ,12.2, ,96.0, ,45.3, ,70.8, ,99, ,17, ,47, ,49.8, ,3.6, ,86.1, ,60.2,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/16/2023,197,0.27, ,0.00, ,656, ,11.1, ,95.7, ,38.6, ,70.0, ,99, ,20, ,44, ,47.2, ,3.8, ,91.8, ,60.5,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/17/2023,198,0.27, ,0.00, ,619, ,12.5, ,89.9, ,53.4, ,73.3, ,79, ,25, ,45, ,50.5, ,5.5, ,131.0, ,61.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/18/2023,199,0.28, ,0.00, ,709, ,11.3, ,88.5, ,43.5, ,68.2, ,99, ,23, ,48, ,47.8, ,4.7, ,112.5, ,61.8,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/19/2023,200,0.27, ,0.00, ,708, ,11.1, ,88.3, ,40.5, ,67.2, ,96, ,26, ,49, ,47.2, ,4.3, ,103.1, ,61.4,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/20/2023,201,0.26, ,0.00, ,723, ,10.2, ,90.1, ,39.3, ,66.5, ,99, ,17, ,46, ,45.1, ,3.5, ,84.6, ,61.1,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/21/2023,202,0.27, ,0.00, ,719, ,10.0, ,93.9, ,39.2, ,68.5, ,98, ,14, ,42, ,44.5, ,3.4, ,81.9, ,61.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/22/2023,203,0.26, ,0.00, ,669, ,9.8, ,94.9, ,40.6, ,68.6, ,97, ,16, ,41, ,44.0, ,3.7, ,89.8, ,61.1,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/23/2023,204,0.22, ,0.00, ,529, ,11.1, ,89.4, ,41.6, ,68.2, ,93, ,27, ,47, ,47.3, ,4.0, ,97.1, ,61.1,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/24/2023,205,0.27, ,0.00, ,564, ,7.8, ,83.3, ,40.4, ,65.0, ,82, ,16, ,37, ,38.2, ,6.8, ,163.1, ,61.0,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/25/2023,206,0.29,R,0.00, ,717, ,6.8, ,88.0, ,31.6,Y,62.7, ,92, ,13, ,35, ,34.6, ,5.2, ,125.6, ,59.4,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/26/2023,207,0.29, ,0.00, ,682, ,7.9, ,88.2, ,37.3, ,65.4, ,92, ,13, ,37, ,38.6, ,5.7, ,136.5, ,59.6,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/27/2023,208,0.30, ,0.00, ,701, ,8.2, ,84.5, ,37.0,Y,64.6, ,93, ,21, ,39, ,39.4, ,6.7, ,161.3, ,59.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/28/2023,209,0.29, ,0.00, ,701, ,7.7, ,85.8, ,34.6,Y,64.8, ,92, ,18, ,37, ,37.8, ,5.7, ,136.7, ,59.7,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/29/2023,210,0.26,R,0.00, ,610, ,7.9, ,85.8, ,42.1, ,63.3, ,87, ,15, ,40, ,38.4, ,5.4, ,130.8, ,59.8,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/30/2023,211,0.29, ,0.00, ,702, ,7.7, ,87.2, ,35.9,Y,64.1, ,90, ,14, ,38, ,37.7, ,5.8, ,139.5, ,59.5,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,7/31/2023,212,0.26, ,0.00, ,661, ,7.7, ,86.0, ,42.4, ,65.5, ,87, ,13, ,36, ,37.8, ,5.0, ,119.9, ,60.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/1/2023,213,0.25, ,0.00, ,590, ,8.3, ,85.0, ,37.7, ,63.1, ,94, ,19, ,42, ,39.8, ,4.9, ,116.4, ,61.2,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/2/2023,214,0.25, ,0.00, ,629, ,9.7, ,85.4, ,40.0, ,65.3, ,99, ,22, ,46, ,43.9, ,4.7, ,113.3, ,61.9,Y
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/3/2023,215,0.25, ,0.00, ,292, ,8.9, ,81.6, ,49.5, ,63.5, ,91, ,22, ,44, ,41.4, ,6.2, ,149.4, ,64.5, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/4/2023,216,0.23, ,0.00, ,628, ,10.0, ,85.2, ,42.5, ,63.9, ,96, ,24, ,50, ,44.7, ,3.9, ,94.3, ,62.6, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/5/2023,217,0.23, ,0.00, ,629, ,10.3, ,83.8, ,40.7, ,64.0, ,95, ,26, ,51, ,45.4, ,4.3, ,102.4, ,62.9, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/6/2023,218,0.25, ,0.00, ,673, ,9.3, ,86.0, ,42.3, ,65.4, ,98, ,16, ,44, ,42.8, ,3.8, ,91.4, ,63.1, 
264,Sierra Valley Center,Eastern Sierra Basin & Range,8/7/2023,219,0.26, ,0.00, ,663, ,9.4, ,84.5, ,41.8, ,64.6, ,93, ,20, ,45, ,43.0, ,5.1, ,123.5, ,63.4, 
